date,country,location,cases_new,deaths_new,cases_cumulative,deaths_cumulative,hcw_cumulative,cases_cumulative_confirmed,deaths_cumulative_confirmed,cumulative_confirmed_hcw,notes,link
2014-06-16,Guinea,,7,5,398,264,,254,,,"Between 14 and 16 June 2014, a total of 7 new cases and 5 new deaths were reported from Gueckedou (4 cases and 5 deaths) and Boffa (3 cases and 0 deaths). This brings the cumulative number of cases and deaths reported from Guinea to 398 (254 confirmed, 88 probable and 56 suspected) and 264 deaths.

The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.

Twenty four (24) patients are currently in EVD Treatment Centres: Conakry, 6; Gueckedou, 9; Telimele, 3; and Boffa, 6. The number of contacts currently being followed-up countrywide is 1258 and distributed as follows: Conakry, 252; Gueckedou, 529; Macenta, 52; Telimele, 118; Dubreka, 118; and Boffa, 189. So far 69.4% (2848 contacts being followed-up out of 4106 contacts registered since the beginning of the outbreak) have completed the mandatory 21-day observation period.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Conakry,,,70,33,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Guekedou,4,5,224,173,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Macenta,,,41,28,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Kissidougou,,,8,5,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Dabola,,,4,4,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Djingararye,,,1,1,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Telimele,,,30,9,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Boffa,3,0,19,10,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Boke,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Dubreka,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Guinea,Kouroussa,,,1,1,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 70 cases and 33 deaths; Gueckedou, 224 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 30 cases and 9 deaths; Bofa, 19 cases and 10 deaths; and Kouroussa, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,,31,4,97,49,,92,,,"Between 15 and 17 June 2014, a total of 31 new cases and 4 new deaths were reported from Kailahun (29 cases and 4 deaths), Kono (1 case), and Western (1 case). This brings the cumulative number of cases and deaths reported from Sierra Leone to 97 (92 confirmed, 3 probable, and 2 suspected) and 49 deaths.

The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death. Thirty three (33) patients are currently in the EVD Treatment Centre in Kenema. The number of contacts currently being followed-up countrywide is 37 from Kailahun. Contact listing is continuing in Kailahun, Kambia, and Port Loko.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Kailahun,29,4,92,46,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Kenema,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Kambia,,,1,0,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Koinadugu,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Bombali,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Bo,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Kono,1,0,,,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Freetown,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Port Loko,,,2,1,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Kono,1,0,1,0,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-17,Sierra Leone,Western,1,0,1,1,,,,,"The geographical distribution of these cases and deaths is as follows: Kailahun, 92 cases and 46 deaths; Kambia, 1 case and 0 deaths; Port Loko, 2 cases and 1 death; Kono, 1 case and 0 deaths; and Western, 1 case and 1 death.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Liberia,,9,5,33,24,,18,,,"Between 11 and 16 June 2014, a total of 9 new cases and 5 new deaths were reported from Lofa (6 cases and 0 deaths) and Montserrado (3 cases and 5 deaths). This brings the cumulative number of cases and deaths reported from Liberia to 33 (18 confirmed, 8 probable, and 7 suspected) and 24 deaths.

The geographical distribution of these cases and deaths is as follows: Lofa, 21 cases and 14 deaths; Montserrado, 8 cases and 8 deaths; Margibi, 2 cases and 2 deaths; and Nimba, 2 cases and 0 deaths.

Five (5) patients are currently in EVD Treatment Centres in Lofa. The number of contacts currently being followed-up countrywide is 108 and distributed as follows: Lofa, 95 and Montserrado, 13. Thus far 41.5% (108 contacts being followed-up out of a 260 contacts registered since the beginning of the outbreak) have completed the mandatory 21-day observation period.

The total number of cases is subject to change due to reclassification, retrospective investigation, consolidation of cases and laboratory data, and enhanced surveillance.

",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Liberia,Foya,,,,,,,,,"The geographical distribution of these cases and deaths is as follows: Lofa, 21 cases and 14 deaths; Montserrado, 8 cases and 8 deaths; Margibi, 2 cases and 2 deaths; and Nimba, 2 cases and 0 deaths.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Liberia,Lofa,6,0,21,14,,,,,"The geographical distribution of these cases and deaths is as follows: Lofa, 21 cases and 14 deaths; Montserrado, 8 cases and 8 deaths; Margibi, 2 cases and 2 deaths; and Nimba, 2 cases and 0 deaths.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Liberia,Montserrado,3,5,8,8,,,,,"The geographical distribution of these cases and deaths is as follows: Lofa, 21 cases and 14 deaths; Montserrado, 8 cases and 8 deaths; Margibi, 2 cases and 2 deaths; and Nimba, 2 cases and 0 deaths.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Liberia,Margibi,,,2,2,,,,,"The geographical distribution of these cases and deaths is as follows: Lofa, 21 cases and 14 deaths; Montserrado, 8 cases and 8 deaths; Margibi, 2 cases and 2 deaths; and Nimba, 2 cases and 0 deaths.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-16,Liberia,Nimba,,,2,0,,,,,"The geographical distribution of these cases and deaths is as follows: Lofa, 21 cases and 14 deaths; Montserrado, 8 cases and 8 deaths; Margibi, 2 cases and 2 deaths; and Nimba, 2 cases and 0 deaths.",http://www.who.int/csr/don/2014_06_18_ebola/en/
2014-06-18,Guinea,,3,3,390,267,,258,,,"Between 16 and 18 June 2014, a total of 3 new cases and 3 deaths were reported from Gueckedou (3 cases and 0 death), Telimele (0 case and 2 deaths), and Boffa (0 cases and 1 death). This brings the cumulative number of cases and deaths reported from Guinea to 390 (258 confirmed, 88 probable, and 44 suspected) and 267 deaths.

The geographical distribution of these cases and deaths is as follows: Conakry, 64 cases and 33 deaths; Gueckedou, 227 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 26 cases and 10 deaths; Boffa, 18 cases and 12 deaths; and Kouroussa, 1 case and 1 death. Sixteen (16) patients are currently in EVD Treatment Centres in Conakry (4), Gueckedou (11), and Telimele (1).

The number of contacts currently being followed-up countrywide is 1253 and are distributed as follows: Conakry, 246; Gueckedou, 527; Macenta, 52; Telimele, 118; Dubreka, 118; Kouroussa 16 and Boffa, 176. So far 70.1% (2950 contacts completed the follow-up period out of 4203 contacts registered since the beginning of the outbreak) have completed the mandatory 21-day observation period.",http://www.who.int/csr/don/2014_06_22_ebola/en/
2014-06-18,Guinea,Conakry,3,0,64,33,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 64 cases and 33 deaths; Gueckedou, 227 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 26 cases and 10 deaths; Boffa, 18 cases and 12 deaths; and Kouroussa, 1 case and 1 death. Sixteen (16) patients are currently in EVD Treatment Centres in Conakry (4), Gueckedou (11), and Telimele (1).",http://www.who.int/csr/don/2014_06_22_ebola/en/
2014-06-18,Guinea,Guekedou,,,227,173,,,,,"The geographical distribution of these cases and deaths is as follows: Conakry, 64 cases and 33 deaths; Gueckedou, 227 cases and 173 deaths; Macenta, 41 cases and 28 deaths; Dabola, 4 cases and 4 deaths; Kissidougou, 8 cases and 5 deaths; Dinguiraye, 1 case and 1 death; Telimele, 26 cases and 10 deaths; Boffa, 18 cases and 12 deaths; and Kouroussa, 1 case and 1 death. Sixteen (16) patients are currently in EVD Treatment Centres in Conakry (4), Gueckedou (11), and Telimele (1).",http://www.who.int/csr/don/2014_06_22_ebola/en/
